,iteration,fold,error_rate,train_accuracy,test_accuracy,coverage,f1_score,AUC,precision,recall
35,iteration_3,fold_5,0.2592592592592593,0.7,0.7407407407407407,0.5185185185185185,0.8,0.8333333333333333,1.0,0.6666666666666666
36,iteration_3,fold_6,0.37037037037037035,0.7291666666666666,0.6296296296296297,0.48148148148148145,0.7058823529411765,0.7023809523809523,0.9230769230769231,0.5714285714285714
37,iteration_3,fold_7,0.23076923076923073,0.7095435684647303,0.7692307692307693,0.5769230769230769,0.8333333333333333,0.8571428571428572,1.0,0.7142857142857143
38,iteration_3,fold_8,0.34615384615384615,0.7095435684647303,0.6538461538461539,0.46153846153846156,0.7272727272727273,0.7857142857142857,1.0,0.5714285714285714
39,iteration_3,fold_9,0.34615384615384615,0.7053941908713693,0.6538461538461539,0.5384615384615384,0.742857142857143,0.7095238095238096,0.9285714285714286,0.6190476190476191
40,iteration_4,fold_0,0.2962962962962963,0.6916666666666667,0.7037037037037037,0.5185185185185185,0.7777777777777778,0.8181818181818181,1.0,0.6363636363636364
41,iteration_4,fold_1,0.37037037037037035,0.6875,0.6296296296296297,0.4444444444444444,0.7058823529411764,0.7727272727272727,1.0,0.5454545454545454
42,iteration_4,fold_2,0.2222222222222222,0.7208333333333333,0.7777777777777778,0.6296296296296297,0.8421052631578947,0.7976190476190477,0.9411764705882353,0.7619047619047619
43,iteration_4,fold_3,0.2222222222222222,0.6958333333333333,0.7777777777777778,0.5555555555555556,0.8333333333333333,0.8571428571428572,1.0,0.7142857142857143
44,iteration_4,fold_4,0.33333333333333337,0.7041666666666667,0.6666666666666666,0.4444444444444444,0.7272727272727273,0.7857142857142857,1.0,0.5714285714285714
45,iteration_4,fold_5,0.37037037037037035,0.725,0.6296296296296297,0.48148148148148145,0.7058823529411765,0.7023809523809523,0.9230769230769231,0.5714285714285714
46,iteration_4,fold_6,0.40740740740740744,0.6958333333333333,0.5925925925925926,0.4444444444444444,0.6666666666666667,0.6785714285714285,0.9166666666666666,0.5238095238095238
47,iteration_4,fold_7,0.2692307692307693,0.7053941908713693,0.7307692307692307,0.6923076923076923,0.8205128205128205,0.680952380952381,0.8888888888888888,0.7619047619047619
48,iteration_4,fold_8,0.3846153846153846,0.7219917012448133,0.6153846153846154,0.5,0.7058823529411765,0.6857142857142857,0.9230769230769231,0.5714285714285714
49,iteration_4,fold_9,0.3846153846153846,0.6887966804979253,0.6153846153846154,0.4230769230769231,0.6875000000000001,0.7619047619047619,1.0,0.5238095238095238
50,iteration_5,fold_0,0.2962962962962963,0.7083333333333334,0.7037037037037037,0.5925925925925926,0.7894736842105263,0.740909090909091,0.9375,0.6818181818181818
51,iteration_5,fold_1,0.37037037037037035,0.6833333333333333,0.6296296296296297,0.4444444444444444,0.7058823529411764,0.7727272727272727,1.0,0.5454545454545454
52,iteration_5,fold_2,0.2222222222222222,0.7041666666666667,0.7777777777777778,0.5555555555555556,0.8333333333333333,0.8571428571428572,1.0,0.7142857142857143
53,iteration_5,fold_3,0.33333333333333337,0.7041666666666667,0.6666666666666666,0.5925925925925926,0.7567567567567567,0.6666666666666667,0.875,0.6666666666666666
54,iteration_5,fold_4,0.37037037037037035,0.6875,0.6296296296296297,0.4074074074074074,0.6875000000000001,0.7619047619047619,1.0,0.5238095238095238
55,iteration_5,fold_5,0.33333333333333337,0.7208333333333333,0.6666666666666666,0.5185185185185185,0.742857142857143,0.7261904761904763,0.9285714285714286,0.6190476190476191
56,iteration_5,fold_6,0.33333333333333337,0.7166666666666667,0.6666666666666666,0.5925925925925926,0.7567567567567567,0.6666666666666667,0.875,0.6666666666666666
57,iteration_5,fold_7,0.1923076923076923,0.6639004149377593,0.8076923076923077,0.6153846153846154,0.8648648648648648,0.8809523809523809,1.0,0.7619047619047619
58,iteration_5,fold_8,0.23076923076923073,0.7136929460580913,0.7692307692307693,0.5769230769230769,0.8333333333333333,0.8571428571428572,1.0,0.7142857142857143
59,iteration_5,fold_9,0.42307692307692313,0.7095435684647303,0.5769230769230769,0.38461538461538464,0.6451612903225806,0.7380952380952381,1.0,0.47619047619047616
60,iteration_6,fold_0,0.37037037037037035,0.7041666666666667,0.6296296296296297,0.5185185185185185,0.7222222222222223,0.6954545454545454,0.9285714285714286,0.5909090909090909
61,iteration_6,fold_1,0.37037037037037035,0.7375,0.6296296296296297,0.5925925925925926,0.7368421052631579,0.6181818181818182,0.875,0.6363636363636364
62,iteration_6,fold_2,0.2592592592592593,0.6875,0.7407407407407407,0.5185185185185185,0.8,0.8333333333333333,1.0,0.6666666666666666
63,iteration_6,fold_3,0.2592592592592593,0.6916666666666667,0.7407407407407407,0.5185185185185185,0.8,0.8333333333333333,1.0,0.6666666666666666
64,iteration_6,fold_4,0.37037037037037035,0.6958333333333333,0.6296296296296297,0.4074074074074074,0.6875000000000001,0.7619047619047619,1.0,0.5238095238095238
65,iteration_6,fold_5,0.37037037037037035,0.7,0.6296296296296297,0.4074074074074074,0.6875000000000001,0.7619047619047619,1.0,0.5238095238095238
66,iteration_6,fold_6,0.40740740740740744,0.725,0.5925925925925926,0.5925925925925926,0.7027027027027026,0.5595238095238095,0.8125,0.6190476190476191
67,iteration_6,fold_7,0.1923076923076923,0.6970954356846473,0.8076923076923077,0.6153846153846154,0.8648648648648648,0.8809523809523809,1.0,0.7619047619047619
68,iteration_6,fold_8,0.1923076923076923,0.7012448132780082,0.8076923076923077,0.6153846153846154,0.8648648648648648,0.8809523809523809,1.0,0.7619047619047619
69,iteration_6,fold_9,0.46153846153846156,0.7219917012448133,0.5384615384615384,0.4230769230769231,0.6249999999999999,0.638095238095238,0.9090909090909091,0.47619047619047616
70,iteration_7,fold_0,0.18518518518518523,0.6791666666666667,0.8148148148148148,0.6296296296296297,0.8717948717948718,0.8863636363636364,1.0,0.7727272727272727
71,iteration_7,fold_1,0.2962962962962963,0.7333333333333333,0.7037037037037037,0.5925925925925926,0.7894736842105263,0.740909090909091,0.9375,0.6818181818181818
72,iteration_7,fold_2,0.37037037037037035,0.7,0.6296296296296297,0.5555555555555556,0.7222222222222222,0.6428571428571429,0.8666666666666667,0.6190476190476191
73,iteration_7,fold_3,0.40740740740740744,0.6916666666666667,0.5925925925925926,0.37037037037037035,0.6451612903225806,0.7380952380952381,1.0,0.47619047619047616
74,iteration_7,fold_4,0.5185185185185186,0.7041666666666667,0.48148148148148145,0.25925925925925924,0.5,0.6666666666666666,1.0,0.3333333333333333
75,iteration_7,fold_5,0.2222222222222222,0.6791666666666667,0.7777777777777778,0.5555555555555556,0.8333333333333333,0.8571428571428572,1.0,0.7142857142857143
76,iteration_7,fold_6,0.14814814814814814,0.7083333333333334,0.8518518518518519,0.6296296296296297,0.8947368421052632,0.9047619047619048,1.0,0.8095238095238095
77,iteration_7,fold_7,0.34615384615384615,0.7053941908713693,0.6538461538461539,0.5384615384615384,0.742857142857143,0.7095238095238096,0.9285714285714286,0.6190476190476191
78,iteration_7,fold_8,0.34615384615384615,0.7012448132780082,0.6538461538461539,0.46153846153846156,0.7272727272727273,0.7857142857142857,1.0,0.5714285714285714
79,iteration_7,fold_9,0.34615384615384615,0.7261410788381742,0.6538461538461539,0.5384615384615384,0.742857142857143,0.7095238095238096,0.9285714285714286,0.6190476190476191
80,iteration_8,fold_0,0.4814814814814815,0.7291666666666666,0.5185185185185185,0.4074074074074074,0.6060606060606061,0.6272727272727273,0.9090909090909091,0.45454545454545453
81,iteration_8,fold_1,0.40740740740740744,0.7083333333333334,0.5925925925925926,0.4074074074074074,0.6666666666666666,0.75,1.0,0.5
82,iteration_8,fold_2,0.2222222222222222,0.6958333333333333,0.7777777777777778,0.6296296296296297,0.8421052631578947,0.7976190476190477,0.9411764705882353,0.7619047619047619
83,iteration_8,fold_3,0.4444444444444444,0.725,0.5555555555555556,0.48148148148148145,0.6470588235294118,0.5952380952380953,0.8461538461538461,0.5238095238095238
84,iteration_8,fold_4,0.2592592592592593,0.7,0.7407407407407407,0.5185185185185185,0.8,0.8333333333333333,1.0,0.6666666666666666
85,iteration_8,fold_5,0.18518518518518523,0.7041666666666667,0.8148148148148148,0.5925925925925926,0.8648648648648648,0.8809523809523809,1.0,0.7619047619047619
86,iteration_8,fold_6,0.2592592592592593,0.7166666666666667,0.7407407407407407,0.5185185185185185,0.8,0.8333333333333333,1.0,0.6666666666666666
87,iteration_8,fold_7,0.2692307692307693,0.6846473029045643,0.7307692307692307,0.6153846153846154,0.8108108108108109,0.7571428571428572,0.9375,0.7142857142857143
88,iteration_8,fold_8,0.23076923076923073,0.6721991701244814,0.7692307692307693,0.5769230769230769,0.8333333333333333,0.8571428571428572,1.0,0.7142857142857143
89,iteration_8,fold_9,0.3846153846153846,0.7012448132780082,0.6153846153846154,0.5,0.7058823529411765,0.6857142857142857,0.9230769230769231,0.5714285714285714
90,iteration_9,fold_0,0.2592592592592593,0.7041666666666667,0.7407407407407407,0.6296296296296297,0.8205128205128205,0.7636363636363637,0.9411764705882353,0.7272727272727273
91,iteration_9,fold_1,0.4814814814814815,0.7375,0.5185185185185185,0.48148148148148145,0.6285714285714286,0.5499999999999999,0.8461538461538461,0.5
92,iteration_9,fold_2,0.2962962962962963,0.6916666666666667,0.7037037037037037,0.48148148148148145,0.7647058823529412,0.8095238095238095,1.0,0.6190476190476191
93,iteration_9,fold_3,0.2592592592592593,0.6916666666666667,0.7407407407407407,0.5925925925925926,0.8108108108108109,0.773809523809524,0.9375,0.7142857142857143
94,iteration_9,fold_4,0.33333333333333337,0.6958333333333333,0.6666666666666666,0.5925925925925926,0.7567567567567567,0.6666666666666667,0.875,0.6666666666666666
95,iteration_9,fold_5,0.2592592592592593,0.7041666666666667,0.7407407407407407,0.5185185185185185,0.8,0.8333333333333333,1.0,0.6666666666666666
96,iteration_9,fold_6,0.18518518518518523,0.6833333333333333,0.8148148148148148,0.5925925925925926,0.8648648648648648,0.8809523809523809,1.0,0.7619047619047619
97,iteration_9,fold_7,0.3076923076923077,0.7053941908713693,0.6923076923076923,0.5,0.7647058823529412,0.8095238095238095,1.0,0.6190476190476191
98,iteration_9,fold_8,0.23076923076923073,0.6887966804979253,0.7692307692307693,0.5769230769230769,0.8333333333333333,0.8571428571428572,1.0,0.7142857142857143
99,iteration_9,fold_9,0.5384615384615384,0.7136929460580913,0.46153846153846156,0.34615384615384615,0.5333333333333333,0.5904761904761905,0.8888888888888888,0.38095238095238093
100,iteration_10,fold_0,0.33333333333333337,0.6875,0.6666666666666666,0.48148148148148145,0.7428571428571429,0.7954545454545454,1.0,0.5909090909090909
101,iteration_10,fold_1,0.2222222222222222,0.7083333333333334,0.7777777777777778,0.6666666666666666,0.85,0.7863636363636364,0.9444444444444444,0.7727272727272727
102,iteration_10,fold_2,0.4444444444444444,0.7083333333333334,0.5555555555555556,0.3333333333333333,0.6,0.7142857142857143,1.0,0.42857142857142855
103,iteration_10,fold_3,0.4814814814814815,0.7375,0.5185185185185185,0.4444444444444444,0.6060606060606061,0.5714285714285715,0.8333333333333334,0.47619047619047616
104,iteration_10,fold_4,0.33333333333333337,0.6875,0.6666666666666666,0.4444444444444444,0.7272727272727273,0.7857142857142857,1.0,0.5714285714285714
105,iteration_10,fold_5,0.2592592592592593,0.6916666666666667,0.7407407407407407,0.5185185185185185,0.8,0.8333333333333333,1.0,0.6666666666666666
106,iteration_10,fold_6,0.37037037037037035,0.7208333333333333,0.6296296296296297,0.5555555555555556,0.7222222222222222,0.6428571428571429,0.8666666666666667,0.6190476190476191
107,iteration_10,fold_7,0.3076923076923077,0.7095435684647303,0.6923076923076923,0.6538461538461539,0.7894736842105262,0.6571428571428573,0.8823529411764706,0.7142857142857143
108,iteration_10,fold_8,0.1923076923076923,0.6721991701244814,0.8076923076923077,0.6153846153846154,0.8648648648648648,0.8809523809523809,1.0,0.7619047619047619
109,iteration_10,fold_9,0.34615384615384615,0.7136929460580913,0.6538461538461539,0.46153846153846156,0.7272727272727273,0.7857142857142857,1.0,0.5714285714285714
110,iteration_11,fold_0,0.2592592592592593,0.7,0.7407407407407407,0.5555555555555556,0.8108108108108109,0.8409090909090908,1.0,0.6818181818181818
111,iteration_11,fold_1,0.40740740740740744,0.725,0.5925925925925926,0.48148148148148145,0.6857142857142856,0.6727272727272727,0.9230769230769231,0.5454545454545454
112,iteration_11,fold_2,0.40740740740740744,0.7,0.5925925925925926,0.37037037037037035,0.6451612903225806,0.7380952380952381,1.0,0.47619047619047616
113,iteration_11,fold_3,0.37037037037037035,0.6958333333333333,0.6296296296296297,0.48148148148148145,0.7058823529411765,0.7023809523809523,0.9230769230769231,0.5714285714285714
114,iteration_11,fold_4,0.18518518518518523,0.7083333333333334,0.8148148148148148,0.6666666666666666,0.8717948717948718,0.8214285714285714,0.9444444444444444,0.8095238095238095
115,iteration_11,fold_5,0.33333333333333337,0.7125,0.6666666666666666,0.5185185185185185,0.742857142857143,0.7261904761904763,0.9285714285714286,0.6190476190476191
116,iteration_11,fold_6,0.40740740740740744,0.7,0.5925925925925926,0.37037037037037035,0.6451612903225806,0.7380952380952381,1.0,0.47619047619047616
117,iteration_11,fold_7,0.23076923076923073,0.6804979253112033,0.7692307692307693,0.5769230769230769,0.8333333333333333,0.8571428571428572,1.0,0.7142857142857143
118,iteration_11,fold_8,0.2692307692307693,0.7012448132780082,0.7307692307692307,0.5384615384615384,0.8,0.8333333333333333,1.0,0.6666666666666666
119,iteration_11,fold_9,0.3846153846153846,0.7261410788381742,0.6153846153846154,0.5769230769230769,0.7222222222222222,0.6095238095238096,0.8666666666666667,0.6190476190476191
120,iteration_12,fold_0,0.33333333333333337,0.7291666666666666,0.6666666666666666,0.5555555555555556,0.7567567567567568,0.7181818181818181,0.9333333333333333,0.6363636363636364
121,iteration_12,fold_1,0.4444444444444444,0.7166666666666667,0.5555555555555556,0.4444444444444444,0.6470588235294118,0.6500000000000001,0.9166666666666666,0.5
122,iteration_12,fold_2,0.2222222222222222,0.6916666666666667,0.7777777777777778,0.5555555555555556,0.8333333333333333,0.8571428571428572,1.0,0.7142857142857143
123,iteration_12,fold_3,0.18518518518518523,0.6916666666666667,0.8148148148148148,0.5925925925925926,0.8648648648648648,0.8809523809523809,1.0,0.7619047619047619
124,iteration_12,fold_4,0.33333333333333337,0.7,0.6666666666666666,0.5185185185185185,0.742857142857143,0.7261904761904763,0.9285714285714286,0.6190476190476191
125,iteration_12,fold_5,0.2962962962962963,0.6875,0.7037037037037037,0.48148148148148145,0.7647058823529412,0.8095238095238095,1.0,0.6190476190476191
126,iteration_12,fold_6,0.4814814814814815,0.7166666666666667,0.5185185185185185,0.2962962962962963,0.5517241379310345,0.6904761904761905,1.0,0.38095238095238093
127,iteration_12,fold_7,0.42307692307692313,0.7136929460580913,0.5769230769230769,0.46153846153846156,0.6666666666666667,0.661904761904762,0.9166666666666666,0.5238095238095238
128,iteration_12,fold_8,0.23076923076923073,0.6846473029045643,0.7692307692307693,0.6538461538461539,0.8421052631578947,0.7809523809523811,0.9411764705882353,0.7619047619047619
